postal_code,city
516484,cuddapah
516048,cuddapah
516257,cuddapah
516153,cuddapah
516000,cuddapah
516118,cuddapah
516440,cuddapah
516152,cuddapah
516356,cuddapah
516293,cuddapah
516432,cuddapah
516502,cuddapah
516213,cuddapah
516291,cuddapah
516110,cuddapah
516238,cuddapah
516321,cuddapah
516128,cuddapah
516130,cuddapah
516501,cuddapah
516151,cuddapah
516396,cuddapah
516272,cuddapah
516218,cuddapah
516105,cuddapah
516132,cuddapah
516126,cuddapah
516228,cuddapah
516290,cuddapah
516214,cuddapah
516474,cuddapah
516439,cuddapah
516412,cuddapah
516305,cuddapah
516134,cuddapah
516362,cuddapah
516401,cuddapah
516217,cuddapah
516215,cuddapah
516102,cuddapah
516005,cuddapah
516166,cuddapah
516133,cuddapah
516350,cuddapah
516267,cuddapah
516114,cuddapah
516150,cuddapah
516175,cuddapah
516271,cuddapah
516454,cuddapah
516270,cuddapah
516438,cuddapah
516233,cuddapah
516104,cuddapah
516441,cuddapah
516237,cuddapah
516103,cuddapah
516203,cuddapah
516292,cuddapah
516006,cuddapah
516106,cuddapah
516219,cuddapah
516127,cuddapah
516164,cuddapah
516504,cuddapah
516129,cuddapah
516359,cuddapah
516392,cuddapah
516464,cuddapah
516444,cuddapah
516319,cuddapah
516113,cuddapah
516363,cuddapah
516364,cuddapah
516109,cuddapah
516503,cuddapah
516247,cuddapah
516431,cuddapah
516413,cuddapah
516380,cuddapah
516355,cuddapah
516437,cuddapah
516248,cuddapah
516505,cuddapah
516366,cuddapah
516155,cuddapah
516260,cuddapah
516120,cuddapah
516108,cuddapah
516111,cuddapah
516268,cuddapah
516391,cuddapah
516339,cuddapah
516107,cuddapah
516365,cuddapah
516361,cuddapah
516289,cuddapah
516411,cuddapah
516310,cuddapah
516165,cuddapah
516216,cuddapah
516116,cuddapah
516259,cuddapah
516173,cuddapah
516117,cuddapah
523370,cumbum
523333,cumbum
523334,cumbum
625516,cumbum
403706,curchorem
753051,cuttack
755010,cuttack
754286,cuttack
754234,cuttack
755029,cuttack
753353,cuttack
754107,cuttack
754027,cuttack
754160,cuttack
755013,cuttack
754015,cuttack
755047,cuttack
754081,cuttack
754230,cuttack
754034,cuttack
754009,cuttack
754021,cuttack
754011,cuttack
753052,cuttack
754010,cuttack
753013,cuttack
754285,cuttack
754281,cuttack
754161,cuttack
754110,cuttack
753011,cuttack
754238,cuttack
754282,cuttack
754235,cuttack
755062,cuttack
754030,cuttack
753054,cuttack
754248,cuttack
754213,cuttack
753009,cuttack
753001,cuttack
754290,cuttack
754137,cuttack
755009,cuttack
755032,cuttack
754106,cuttack
755016,cuttack
755045,cuttack
754231,cuttack
755006,cuttack
754008,cuttack
754158,cuttack
754239,cuttack
754219,cuttack
754203,cuttack
754018,cuttack
754022,cuttack
755034,cuttack
754295,cuttack
754138,cuttack
754236,cuttack
754292,cuttack
755021,cuttack
753019,cuttack
755035,cuttack
755038,cuttack
754025,cuttack
754139,cuttack
754214,cuttack
753012,cuttack
754033,cuttack
755049,cuttack
755046,cuttack
754154,cuttack
754131,cuttack
755033,cuttack
753006,cuttack
755037,cuttack
754002,cuttack
753010,cuttack
754284,cuttack
754101,cuttack
754251,cuttack
754006,cuttack
754232,cuttack
754005,cuttack
755042,cuttack
755050,cuttack
754118,cuttack
754108,cuttack
754001,cuttack
764027,cuttack
754130,cuttack
754119,cuttack
754243,cuttack
754143,cuttack
754291,cuttack
754162,cuttack
754233,cuttack
754029,cuttack
754242,cuttack
754135,cuttack
754028,cuttack
755039,cuttack
754287,cuttack
755003,cuttack
754105,cuttack
754007,cuttack
754140,cuttack
755027,cuttack
753015,cuttack
754157,cuttack
754117,cuttack
755036,cuttack
755008,cuttack
754280,cuttack
754153,cuttack
754283,cuttack
755061,cuttack
754080,cuttack
754104,cuttack
754155,cuttack
754014,cuttack
753008,cuttack
755031,cuttack
755041,cuttack
754136,cuttack
754003,cuttack
754020,cuttack
753003,cuttack
754031,cuttack
755014,cuttack
755054,cuttack
755048,cuttack
754201,cuttack
754227,cuttack
755005,cuttack
755007,cuttack
754205,cuttack
754156,cuttack
754026,cuttack
753005,cuttack
755011,cuttack
754115,cuttack
754229,cuttack
754288,cuttack
754111,cuttack
754100,cuttack
755043,cuttack
754017,cuttack
754132,cuttack
754134,cuttack
753002,cuttack
754226,cuttack
753007,cuttack
755044,cuttack
755023,cuttack
755004,cuttack
754249,cuttack
755024,cuttack
754103,cuttack
753014,cuttack
754247,cuttack
754071,cuttack
754252,cuttack
755012,cuttack
754070,cuttack
753041,cuttack
753021,cuttack
753004,cuttack
754012,cuttack
754112,cuttack sadar
754013,cuttack sadar
741223,chakdah
741234,chakdah
741248,chakdah
562101,chickballapur
561228,chickballapur
562103,chickballapur
522611,chilakaluripet
522626,chilakaluripet
522616,chilakaluripet
825336,churchu
825326,churchu
736136,cooch behar
736179,cooch behar
736181,cooch behar
736125,cooch behar
736156,cooch behar
736101,cooch behar
736118,cooch behar
391761,dabhoi
477447,daboh
475110,dabra
475115,dabra
396193,dadra
203207,dadri
201312,dadri
201311,dadri
203210,dadri
401702,dahanu
401609,dahanu
401601,dahanu
401602,dahanu
401703,dahanu
401615,dahanu
401610,dahanu
389152,dahod
389151,dahod
389154,dahod
713502,dainhat
574235,dakshina kannada
574240,dakshina kannada
574227,dakshina kannada
574222,dakshina kannada
574212,dakshina kannada
491228,dalli rajhara
229203,dalmau
822101,daltonganj
396220,daman
396215,daman
396210,daman
763008,damanjodi
507306,dammapeta
364220,damnagar
470880,damoh
470664,damoh
470663,damoh
470661,damoh
470775,damoh
470675,damoh
470673,damoh
470772,damoh
470662,damoh
470881,damoh
533263,dangeru
203201,dankaur
712311,dankuni
494553,dantewada
494114,dantewada
494552,dantewada
494551,dantewada
415712,dapoli
791122,daporijo
847428,darbhanga
847121,darbhanga
847101,darbhanga
847106,darbhanga
847115,darbhanga
847302,darbhanga
847126,darbhanga
847203,darbhanga
847113,darbhanga
846003,darbhanga
847116,darbhanga
847123,darbhanga
847303,darbhanga
847405,darbhanga
846006,darbhanga
847125,darbhanga
847124,darbhanga
846009,darbhanga
847114,darbhanga
847105,darbhanga
847204,darbhanga
847422,darbhanga
847104,darbhanga
847111,darbhanga
847103,darbhanga
847304,darbhanga
846002,darbhanga
847407,darbhanga
847110,darbhanga
847429,darbhanga
847201,darbhanga
847411,darbhanga
847306,darbhanga
846008,darbhanga
847120,darbhanga
847119,darbhanga
847112,darbhanga
847205,darbhanga
846004,darbhanga
847337,darbhanga
846005,darbhanga
847301,darbhanga
846007,darbhanga
847117,darbhanga
846001,darbhanga
847118,darbhanga
847307,darbhanga
313211,dariba
734123,darjeeling
734122,darjeeling
734102,darjeeling
734501,darjeeling
734105,darjeeling
734320,darjeeling
734124,darjeeling
734431,darjeeling
734121,darjeeling
734103,darjeeling
734209,darjeeling
734226,darjeeling
734101,darjeeling
734104,darjeeling
734406,darjeeling
734436,darjeeling
734424,darjeeling
734316,darjiling
734425,darjiling
734432,darjiling
734222,darjiling
734502,darjiling
734215,darjiling
734430,darjiling
734216,darjiling
734313,darjiling
734218,darjiling
734433,darjiling
734225,darjiling
734435,darjiling
734428,darjiling
734429,darjiling
734213,darjiling
734427,darjiling
734201,darjiling
734221,darjiling
796111,darlawn
784190,darrang
523247,darsi
445202,darwha
144205,dasuya
243635,dataganj
243630,dataganj
243636,dataganj
243631,dataganj
475675,datia
475685,datia
475693,datia
475668,datia
475686,datia
475661,datia
475684,datia
475677,datia
475671,datia
176038,daulatpur
413801,daund
412203,daund
412214,daund
412219,daund
303501,dausa
303304,dausa
303510,dausa
303504,dausa
321620,dausa
303315,dausa
321633,dausa
303310,dausa
303303,dausa
303508,dausa
303506,dausa
303327,dausa
303502,dausa
303505,dausa
303509,dausa
321617,dausa
303507,dausa
321612,dausa
321613,dausa
322240,dausa
303313,dausa
303325,dausa
321625,dausa
303302,dausa
303326,dausa
303511,dausa
303004,dausa
303323,dausa
577525,davanagere
577006,davanagere
577553,davanagere
577589,davanagere
577512,davanagere
571493,davanagere
577514,davanagere
577556,davanagere
577534,davanagere
577005,davangere
577002,davangere
577004,davangere
577003,davangere
577001,davangere
758076,debagarh
768109,debagarh
768114,debagarh
752087,debagarh
768110,debagarh
742124,debipur
385535,deesa
246125,dehalchauri
248012,dehradun
248203,dehradun
248143,dehradun
248119,dehradun
248007,dehradun
248528,dehradun
248146,dehradun
248161,dehradun
248015,dehradun
248159,dehradun
248003,dehradun
248122,dehradun
248202,dehradun
248006,dehradun
248197,dehradun
248147,dehradun
248171,dehradun
248164,dehradun
248008,dehradun
248148,dehradun
248199,dehradun
248121,dehradun
248145,dehradun
248160,dehradun
248158,dehradun
248144,dehradun
248001,dehradun
248014,dehradun
248013,dehradun
248102,dehradun
248010,dehradun
248116,dehradun
248004,dehradun
248115,dehradun
248005,dehradun
248141,dehradun
248110,dehradun
248002,dehradun
248135,dehradun
248195,dehradun
248126,dehradun
248180,dehradun
248152,dehradun
248124,dehradun
248011,dehradun
248009,dehradun
248196,dehradun
248201,dehradun
821305,dehri on sone
821307,dehri on sone
784501,dekargaon
534432,denduluru
635116,denkanikotta
584126,deodurga
584111,deodurga
584116,deodurga
584115,deodurga
814147,deoghar
814152,deoghar
814116,deoghar
814151,deoghar
814112,deoghar
815357,deoghar
814122,deoghar
815356,deoghar
814149,deoghar
814114,deoghar
815552,deoghar
814157,deoghar
814117,deoghar
814115,deoghar
814113,deoghar
814150,deoghar
815352,deoghar
422423,deolali
422406,deolali
422408,deolali
442306,deoli
442303,deoli
442101,deoli
786629,deomali
249126,deoprayag
274407,deoria
274001,deoria
274132,deoria
274201,deoria
274705,deoria
274406,deoria
274602,deoria
274603,deoria
274604,deoria
274806,deoria
274182,deoria
274510,deoria
274801,deoria
274401,deoria
274409,deoria
274404,deoria
274121,deoria
274701,deoria
274408,deoria
274020,deoria
224137,deoria
274205,deoria
274601,deoria
274702,deoria
274306,deoria
274807,deoria
274302,deoria
274341,deoria
274008,deoria
453220,depalpur
453115,depalpur
453001,depalpur
453112,depalpur
453111,depalpur
143604,dera baba nanak
140507,derabassi
604546,desur
246126,dev rajkhal
626601,devadanapatti
626632,devadanapatti
584156,devadurga
586127,devadurga
587133,devadurga
571472,devadurga
584153,devadurga
508248,devarakonda
534313,devarapalli
643207,devarshola
262580,devidhura
249122,devprayag
246186,devprayag
225301,dewa
455119,dewas
455048,dewas
455118,dewas
455178,dewas
455117,dewas
455001,dewas
455111,dewas
455302,dewas
455116,dewas
425414,dhadaon
845457,dhaka
845304,dhaka
845303,dhaka
845418,dhaka
845427,dhaka
845315,dhaka
246761,dhampur
493778,dhamtari
493113,dhamtari
493776,dhamtari
493770,dhamtari
493773,dhamtari
148105,dhanaula
828305,dhanbad
828303,dhanbad
828302,dhanbad
828135,dhanbad
828105,dhanbad
828127,dhanbad
828107,dhanbad
828108,dhanbad
828123,dhanbad
828101,dhanbad
828201,dhanbad
828131,dhanbad
828129,dhanbad
828125,dhanbad
826002,dhanbad
828117,dhanbad
826015,dhanbad
828113,dhanbad
826001,dhanbad
826005,dhanbad
828301,dhanbad
828206,dhanbad
828207,dhanbad
828114,dhanbad
828204,dhanbad
828202,dhanbad
828128,dhanbad
828104,dhanbad
828126,dhanbad
828130,dhanbad
828311,dhanbad
828110,dhanbad
828106,dhanbad
815304,dhanbad
826106,dhanbad
828205,dhanbad
828112,dhanbad
828124,dhanbad
828401,dhanbad
828308,dhanbad
828306,dhanbad
828102,dhanbad
828901,dhanbad
828119,dhanbad
828115,dhanbad
828307,dhanbad
826004,dhanbad
828147,dhanbad
826003,dhanbad
828142,dhanbad
828103,dhanbad
827019,dhanbad
828120,dhanbad
828116,dhanbad
828309,dhanbad
828133,dhanbad
828203,dhanbad
826124,dhanbad
828132,dhanbad
713376,dhandadihi
382460,dhandhuka
385310,dhanera
385545,dhanera
768025,dhankauda
768026,dhankauda
768200,dhankauda
249145,dhanolti
249180,dhanolti
249186,dhanoulti
454749,dhar
454571,dhar
451451,dhar
454729,dhar
454774,dhar
451117,dhar
454775,dhar
454648,dhar
454667,dhar
454129,dhar
454448,dhar
454435,dhar
454554,dhar
454020,dhar
454666,dhar
454668,dhar
454333,dhar
454350,dhar
454276,dhar
454730,dhar
454010,dhar
454669,dhar
451511,dhar
454001,dhar
454365,dhar
451220,dhar
451125,dhar
454345,dhar
451335,dhar
454341,dhar
454773,dhar
176046,dharamasala
176215,dharamasala
176023,dharamasala
176222,dharamasala
176088,dharamasala
176225,dharamasala
176052,dharamasala
176024,dharamasala
176139,dharamasala
176050,dharamasala
176029,dharamasala
176126,dharamasala
176077,dharamasala
176212,dharamasala
176210,dharamasala
176216,dharamasala
176127,dharamasala
176051,dharamasala
176119,dharamasala
176037,dharamasala
176033,dharamasala
176103,dharamasala
176403,dharamasala
176402,dharamasala
176058,dharamasala
176063,dharamasala
176213,dharamasala
176057,dharamasala
176074,dharamasala
176220,dharamasala
176028,dharamasala
176128,dharamasala
176021,dharamasala
176054,dharamasala
176081,dharamasala
176221,dharamasala
176204,dharamasala
176208,dharamasala
176209,dharamasala
176086,dharamasala
176217,dharamasala
176022,dharamasala
176223,dharamasala
176219,dharamasala
176002,dharamasala
176218,dharamasala
176404,dharamasala
176205,dharamasala
142042,dharamkot
396050,dharampur
454552,dharampuri
454449,dharampuri
425103,dharangaon
425105,dharangaon
638656,dharapuram
638702,dharapuram
813224,dharia
313611,dhariawad
313605,dhariawad
431809,dharmabad
431808,dharmabad
799350,dharmanagar
799250,dharmanagar
636809,dharmapuri
635201,dharmapuri
636704,dharmapuri
636701,dharmapuri
635208,dharmapuri
635816,dharmapuri
635820,dharmapuri
635704,dharmapuri
635304,dharmapuri
636751,dharmapuri
635709,dharmapuri
635132,dharmapuri
635311,dharmapuri
635312,dharmapuri
635660,dharmapuri
635824,dharmapuri
635707,dharmapuri
635758,dharmapuri
635662,dharmapuri
636803,dharmapuri
635755,dharmapuri
635133,dharmapuri
635818,dharmapuri
635137,dharmapuri
635825,dharmapuri
505425,dharmapuri
635136,dharmapuri
636702,dharmapuri
635301,dharmapuri
635134,dharmapuri
635708,dharmapuri
635313,dharmapuri
635706,dharmapuri
635123,dharmapuri
635611,dharmapuri
635206,dharmapuri
635211,dharmapuri
636821,dharmapuri
635127,dharmapuri
635141,dharmapuri
635302,dharmapuri
635309,dharmapuri
635822,dharmapuri
635118,dharmapuri
635130,dharmapuri
636804,dharmapuri
635104,dharmapuri
635307,dharmapuri
636805,dharmapuri
635855,dharmapuri
636703,dharmapuri
635138,dharmapuri
636802,dharmapuri
635131,dharmapuri
635821,dharmapuri
636908,dharmapuri
635204,dharmapuri
635139,dharmapuri
635705,dharmapuri
635128,dharmapuri
635203,dharmapuri
635310,dharmapuri
635306,dharmapuri
635125,dharmapuri
635205,dharmapuri
636705,dharmapuri
635857,dharmapuri
635140,dharmapuri
635111,dharmapuri
636816,dharmapuri
635212,dharmapuri
635102,dharmapuri
635826,dharmapuri
635308,dharmapuri
635757,dharmapuri
636915,dharmapuri
635305,dharmapuri
635009,dharmapuri
635817,dharmapuri
635659,dharmapuri
635209,dharmapuri
635823,dharmapuri
533430,dharmavaram
531148,dharmavaram
515671,dharmavaram
444813,dharni
444702,dharni
444719,dharni
122106,dharuhera
123110,dharuhera
122100,dharuhera
580021,dharwad
580024,dharwad
580026,dharwad
580008,dharwad
580005,dharwad
581103,dharwad
580022,dharwad
580081,dharwad
581170,dharwad
581206,dharwad
581139,dharwad
580009,dharwad
580028,dharwad
580004,dharwad
580031,dharwad
580029,dharwad
580001,dharwad
571468,dharwad
580010,dharwad
580032,dharwad
585313,dharwad
581105,dharwad
580110,dharwad
580006,dharwad
580011,dharwad
582241,dharwad
580038,dharwad
580116,dharwad
580020,dharwad
580023,dharwad
580003,dharwad
580113,dharwad
580002,dharwad
580025,dharwad
562116,dharwad
580007,dharwad
580030,dharwad
582212,dharwar
581201,dharwar
582231,dharwar
581171,dharwar
581183,dharwar
580087,dharwar
581154,dharwar
581192,dharwar
582223,dharwar
581232,dharwar
581142,dharwar
581208,dharwar
581177,dharwar
582207,dharwar
582125,dharwar
581234,dharwar
580118,dharwar
582126,dharwar
581152,dharwar
581138,dharwar
582232,dharwar
581221,dharwar
582243,dharwar
581127,dharwar
581286,dharwar
582142,dharwar
581155,dharwar
582135,dharwar
581214,dharwar
582216,dharwar
581229,dharwar
582229,dharwar
582132,dharwar
580061,dharwar
582213,dharwar
581180,dharwar
580072,dharwar
582140,dharwar
582128,dharwar
581137,dharwar
581173,dharwar
581119,dharwar
581160,dharwar
581222,dharwar
582234,dharwar
582215,dharwar
581120,dharwar
582141,dharwar
581219,dharwar
581157,dharwar
581164,dharwar
581122,dharwar
581227,dharwar
581218,dharwar
581215,dharwar
582240,dharwar
582122,dharwar
582214,dharwar
580115,dharwar
581187,dharwar
581147,dharwar
582238,dharwar
581236,dharwar
581151,dharwar
582146,dharwar
580211,dharwar
580054,dharwar
581175,dharwar
581158,dharwar
582235,dharwar
581163,dharwar
581134,dharwar
581405,dharwar
581167,dharwar
580114,dharwar
581162,dharwar
582219,dharwar
581168,dharwar
580213,dharwar
581233,dharwar
581156,dharwar
581135,dharwar
581191,dharwar
580215,dharwar
581169,dharwar
581131,dharwar
580123,dharwar
581181,dharwar
582230,dharwar
582131,dharwar
713405,dhatrigram
784110,dhekiajuli
787057,dhemaji
786110,dhemaji
787110,dhemaji
787035,dhemaji
787060,dhemaji
759127,dhenkanal
759021,dhenkanal
759039,dhenkanal
759134,dhenkanal
759030,dhenkanal
759022,dhenkanal
759018,dhenkanal
759028,dhenkanal
759031,dhenkanal
759033,dhenkanal
759004,dhenkanal
759104,dhenkanal
759128,dhenkanal
759032,dhenkanal
759126,dhenkanal
759137,dhenkanal
759027,dhenkanal
759013,dhenkanal
759024,dhenkanal
759107,dhenkanal
759016,dhenkanal
759036,dhenkanal
759139,dhenkanal
759029,dhenkanal
759105,dhenkanal
759001,dhenkanal
759146,dhenkanal
759014,dhenkanal
759124,dhenkanal
759026,dhenkanal
759020,dhenkanal
759135,dhenkanal
759015,dhenkanal
759035,dhenkanal
759019,dhenkanal
759121,dhenkanal
759040,dhenkanal
759025,dhenkanal
759120,dhenkanal
759119,dhenkanal
144804,dhilwan
782123,dhing
364320,dhola
387810,dholka
382265,dholka
382225,dholka
328039,dholpur
328001,dholpur
328028,dholpur
328040,dholpur
328024,dholpur
328007,dholpur
328027,dholpur
328041,dholpur
328038,dholpur
328023,dholpur
328035,dholpur
328022,dholpur
328032,dholpur
328021,dholpur
328026,dholpur
328036,dholpur
328037,dholpur
328033,dholpur
328030,dholpur
328031,dholpur
518222,dhone
363310,dhrangadhra
361210,dhrol
783307,dhubri
783324,dhubri
783127,dhubri
783344,dhubri
783349,dhubri
783321,dhubri
783302,dhubri
783310,dhubri
783126,dhubri
783331,dhubri
783305,dhubri
783335,dhubri
783301,dhubri
783309,dhubri
783314,dhubri
783318,dhubri
783325,dhubri
783306,dhubri
783319,dhubri
783323,dhubri
783316,dhubri
783322,dhubri
783313,dhubri
783338,dhubri
783311,dhubri
783312,dhubri
783317,dhubri
783315,dhubri
783320,dhubri
783303,dhubri
783334,dhubri
783339,dhubri
783304,dhubri
783330,dhubri
783308,dhubri
784146,dhula
424300,dhule
424307,dhule
425408,dhule
425448,dhule
424004,dhule
424001,dhule
424308,dhule
425407,dhule
424313,dhule
424310,dhule
424301,dhule
425419,dhule
425418,dhule
424309,dhule
425450,dhule
425432,dhule
425424,dhule
424311,dhule
425422,dhule
424304,dhule
424305,dhule
424315,dhule
424002,dhule
424005,dhule
425522,dhule
425410,dhule
424306,dhule
425417,dhule
424303,dhule
424318,dhule
444120,dhule
425413,dhule
424106,dhule
424003,dhule
425415,dhule
424302,dhule
425444,dhule
425423,dhule
425438,dhule
425442,dhule
424006,dhule
742202,dhuliyan
735210,dhupguri
148024,dhuri
743368,diamond harbour
743331,diamond harbour
202393,dibai
786007,dibrugarh
786611,dibrugarh
786002,dibrugarh
786101,dibrugarh
786622,dibrugarh
786001,dibrugarh
786979,dibrugarh
786010,dibrugarh
785011,dibrugarh
786173,dibrugarh
786183,dibrugarh
786150,dibrugarh
786172,dibrugarh
786155,dibrugarh
786024,dibrugarh
785676,dibrugarh
786102,dibrugarh
786003,dibrugarh
786036,dibrugarh
786612,dibrugarh
786154,dibrugarh
786053,dibrugarh
786601,dibrugarh
786017,dibrugarh
786613,dibrugarh
786152,dibrugarh
786014,dibrugarh
786004,dibrugarh
786174,dibrugarh
786123,dibrugarh
786190,dibrugarh
786006,dibrugarh
786012,dibrugarh
786610,dibrugarh
786052,dibrugarh
786180,dibrugarh
786157,dibrugarh
786158,dibrugarh
786185,dibrugarh
786008,dibrugarh
786624,dibrugarh
786013,dibrugarh
786148,dibrugarh
786100,dibrugarh
785675,dibrugarh
786188,dibrugarh
786054,dibrugarh
786615,dibrugarh
786616,dibrugarh
786005,dibrugarh
786189,dibrugarh
786614,dibrugarh
786038,dibrugarh
262541,didihat
262550,didihat
262543,didihat
262551,didihat
262542,didihat
341506,didwana
341303,didwana
341305,didwana
341551,didwana
341516,didwana
761144,digapahandi
761012,digapahandi
786171,digboi
721463,digha
841207,dighwara
445203,digras
797117,dimapur
797118,dimapur
797113,dimapur
797103,dimapur
797112,dimapur
797116,dimapur
476134,dimni
143531,dina nagar
624231,dindigul
624504,dindigul
624304,dindigul
624314,dindigul
624232,dindigul
624204,dindigul
624303,dindigul
624005,dindigul
624052,dindigul
624610,dindigul
624802,dindigul
624608,dindigul
624627,dindigul
624003,dindigul
624004,dindigul
624706,dindigul
624623,dindigul
624108,dindigul
624712,dindigul
624053,dindigul
624618,dindigul
624203,dindigul
624209,dindigul
624628,dindigul
624317,dindigul
624051,dindigul
624205,dindigul
624625,dindigul
624221,dindigul
624305,dindigul
624617,dindigul
624614,dindigul
624006,dindigul
624624,dindigul
624316,dindigul
624220,dindigul
624008,dindigul
624206,dindigul
624234,dindigul
624616,dindigul
624626,dindigul
624212,dindigul
624302,dindigul
624109,dindigul
624307,dindigul
624612,dindigul
624213,dindigul
624713,dindigul
624217,dindigul
624007,dindigul
624804,dindigul
624235,dindigul
624010,dindigul
624222,dindigul
624301,dindigul
624318,dindigul
624208,dindigul
624228,dindigul
624705,dindigul
624702,dindigul
624313,dindigul
624621,dindigul
624315,dindigul
624107,dindigul
624306,dindigul
624701,dindigul
624223,dindigul
624503,dindigul
624703,dindigul
624311,dindigul
624709,dindigul
624230,dindigul
624214,dindigul
624707,dindigul
624714,dindigul
624507,dindigul
624201,dindigul
624002,dindigul
624308,dindigul
624312,dindigul
624211,dindigul
624216,dindigul
624104,dindigul
624309,dindigul
624219,dindigul
624009,dindigul
624622,dindigul
624207,dindigul
624102,dindigul
624704,dindigul
624310,dindigul
624803,dindigul
625502,dindigul
624001,dindigul
624054,dindigul
624227,dindigul
624506,dindigul
422202,dindori
481884,dindori
481778,dindori
481882,dindori
481880,dindori
736168,dinhata
736174,dinhata
736176,dinhata
736145,dinhata
736135,dinhata
736169,dinhata
736173,dinhata
782441,diphu
782448,diphu
782482,diphu
782461,diphu
782460,diphu
782475,diphu
782485,diphu
782470,diphu
782462,diphu
362575,diu
362520,diu
362570,diu
572150,dod ballapur
563148,dod ballapur
182160,doda
180221,doda
182145,doda
182147,doda
182220,doda
182215,doda
182202,doda
182201,doda
182203,doda
389170,dohad
396375,dohad
389135,dohad
389175,dohad
389140,dohad
364555,dohad
364537,dohad
364515,dohad
362231,dohad
389382,dohad
389172,dohad
389146,dohad
389156,dohad
389158,dohad
389155,dohad
389157,dohad
360540,dohad
791112,doimukh
248140,doiwala
421031,dombivili station
711308,domjur
534351,dommeru
403004,dona paula
491661,dongargaon
491445,dongargarh
786160,doom dooma
786159,doom dooma
786156,doom dooma
141421,doraha
533262,draksharamam
413220,dudhani
231226,dudhi
786692,duliajan
786602,duliajan
814118,dumka
816124,dumka
814148,dumka
814103,dumka
814167,dumka
814120,dumka
815359,dumka
814166,dumka
814101,dumka
814124,dumka
814141,dumka
816123,dumka
814110,dumka
816118,dumka
816104,dumka
816103,dumka
814102,dumka
814144,dumka
816106,dumka
814158,dumka
814160,dumka
815355,dumka
814162,dumka
816122,dumka
814119,dumka
814145,dumka
814146,dumka
249165,dunda
249151,dunda
249152,dunda
314024,dungarpur
314012,dungarpur
314803,dungarpur
314405,dungarpur
314034,dungarpur
314035,dungarpur
314032,dungarpur
314011,dungarpur
314404,dungarpur
314037,dungarpur
314038,dungarpur
314027,dungarpur
314804,dungarpur
314030,dungarpur
314407,dungarpur
314036,dungarpur
314021,dungarpur
314802,dungarpur
314022,dungarpur
314031,dungarpur
314406,dungarpur
314001,dungarpur
314401,dungarpur
314023,dungarpur
314033,dungarpur
314013,dungarpur
314028,dungarpur
314402,dungarpur
314403,dungarpur
314029,dungarpur
314801,dungarpur
314025,dungarpur
784148,duni
491337,durg
491340,durg
491221,durg
491771,durg
490021,durg
491993,durg
490023,durg
490036,durg
491227,durg
490025,durg
491338,durg
490020,durg
491222,durg
491002,durg
491331,durg
490022,durg
491003,durg
491332,durg
491230,durg
490026,durg
491225,durg
490001,durg
491223,durg
490006,durg
490012,durg
490024,durg
491001,durg
494775,durg
490009,durg
490008,durg
491113,durg
491335,durg
491004,durg
490011,durg
490010,durg
713204,durgapur
713203,durgapur
713207,durgapur
713205,durgapur
713215,durgapur
713209,durgapur
713206,durgapur
713201,durgapur
713210,durgapur
713211,durgapur
713213,durgapur
713202,durgapur
713212,durgapur
713214,durgapur
713217,durgapur mc
713208,durgapur mc
713216,durgapur mc
713218,durgapur mc
713219,durgapur mc
813206,durgawati
631703,dusi
743248,duttapukur
263653,dwarahat
533341,dwarapudi
361335,dwarka
522414,dachepalle
630401,devakottai
630315,devakottai
630306,devakottai
630313,devakottai
630302,devakottai
630314,devakottai
630321,devakottai
630005,devakottai
630305,devakottai
630303,devakottai
630311,devakottai
630408,devakottai
630301,devakottai
630411,devakottai
630318,devakottai
630312,devakottai
488333,devandra nagar
416613,devgad
416610,devgad
416804,devgad
416805,devgad
416612,devgad
416601,devgad
416615,devgad
416630,devgad
416611,devgad
416803,devgad
416807,devgad
416806,devgad
416811,devgad
416623,devgad
383310,dhansura
383316,dhansura
203208,dhoom
416512,dodamarg
416549,dodamarg
845428,east champaran
845414,east champaran
845430,east champaran
845420,east champaran
845415,east champaran
533219,east godavari
533503,east godavari
533225,east godavari
533339,east godavari
533305,east godavari
533577,east godavari
533232,east godavari
533213,east godavari
533468,east godavari
533228,east godavari
533133,east godavari
533215,east godavari
533583,east godavari
533151,east godavari
534103,east godavari
534199,east godavari
533241,east godavari
533296,east godavari
533210,east godavari
533258,east godavari
533345,east godavari
533514,east godavari
533557,east godavari
533237,east godavari
533244,east godavari
533286,east godavari
533108,east godavari
533328,east godavari
533285,east godavari
533250,east godavari
533281,east godavari
533448,east godavari
533230,east godavari
533446,east godavari
533407,east godavari
533014,east godavari
533551,east godavari
533132,east godavari
533447,east godavari
533251,east godavari
533444,east godavari
533566,east godavari
533295,east godavari
533332,east godavari
533261,east godavari
533309,east godavari
533334,east godavari
533220,east godavari
533236,east godavari
533408,east godavari
533322,east godavari
533247,east godavari
533554,east godavari
533271,east godavari
533274,east godavari
533293,east godavari
533264,east godavari
533226,east godavari
533240,east godavari
533410,east godavari
533221,east godavari
533260,east godavari
533307,east godavari
533433,east godavari
533343,east godavari
533109,east godavari
533320,east godavari
533428,east godavari
533483,east godavari
533292,east godavari
533147,east godavari
533346,east godavari
533439,east godavari
533284,east godavari
533462,east godavari
533304,east godavari
533072,east godavari
533306,east godavari
533129,east godavari
533394,east godavari
533333,east godavari
533211,east godavari
533150,east godavari
533217,east godavari
533368,east godavari
533288,east godavari
533235,east godavari
